timestamp,time_elapsed,x,y,z,roll,pitch,yaw,lateral_error_pixels,lateral_error_m,distance_increment
6.279,5.53,0.2503376404099171,1.0693730568413782,-0.0010101050260133831,-9.500311391203664e-06,0.003197642686488908,-0.2883160196938821,22,0.0171875,0.002728369588356736
6.329,5.58,0.2554176937625501,1.0678524941922616,-0.0010100008159402013,-1.1009414636129015e-06,0.0031954952552037974,-0.2926359998005565,22,0.0171875,0.005302740125207565
6.36,5.611000000000001,0.2580342095037887,1.0670594982823278,-0.0010099497187598498,2.4525109860741514e-06,0.0031953898801984496,-0.29485320775000606,22,0.0171875,0.0027340440993738765
6.397,5.648000000000001,0.26057258125530813,1.0662836949084062,-0.0010096561218840006,3.992779072832518e-06,0.0031936694269789363,-0.29701977458891765,22,0.0171875,0.002654279944523558
6.437,5.688000000000001,0.26311003722313364,1.0655020058551927,-0.0010093822607760983,5.016842735324507e-06,0.003192321939711499,-0.29920854527287055,22,0.0171875,0.0026551309882126596
6.47,5.721,0.2657242137698718,1.0646903969515888,-0.0010093489230311448,4.858244113147152e-06,0.0031920422333323716,-0.3014986746008417,22,0.0171875,0.002737266525189872
6.513,5.764,0.26826121602053393,1.0638975145793552,-0.0010093196477566208,5.471344553512743e-06,0.003192143887208523,-0.3037640530102831,22,0.0171875,0.0026580148374423062
6.561,5.812,0.2734033994584626,1.0622721050775574,-0.0010090916768479216,5.859432284212128e-06,0.003190922477660221,-0.30849380836217954,22,0.0171875,0.005392958979803421
6.591,5.8420000000000005,0.2759254531167614,1.0614654683571911,-0.0010087023230100078,4.138741089138697e-06,0.003187778949331187,-0.3109220640866063,22,0.0171875,0.002647908127934539
6.633,5.884,0.27842519640758373,1.0606593094435741,-0.0010080348425576292,2.047756858194606e-06,0.003183563218448545,-0.3135410611142403,22,0.0171875,0.002626520267200563
6.674,5.925000000000001,0.2809480046254758,1.0598397664142931,-0.0010088441626587355,7.414679315887245e-06,0.0031901201268554314,-0.31667946054507373,21,0.01640625,0.0026525859234164113
6.716,5.9670000000000005,0.28335948746926526,1.0590470076713452,-0.001008724575836173,6.743126455763576e-06,0.00318919840976639,-0.32001898607325696,20,0.015625,0.0025384475433640977
6.753,6.0040000000000004,0.28575920245403813,1.0582494779152771,-0.001008210390585254,4.0361720509998526e-06,0.00318472804174281,-0.3231249316492175,19,0.01484375,0.0025287715831916182
6.776,6.027,0.2882620919520192,1.0574088844445046,-0.0010085451597789917,5.838473701179742e-06,0.003187455450889622,-0.32594127260199957,19,0.01484375,0.002640275217133466
6.82,6.071000000000001,0.2907530108138518,1.0565646865653324,-0.0010093990508986232,1.142242552604388e-05,0.0031953854776458454,-0.32820304383542664,19,0.01484375,0.0026300849483300664
6.854,6.105,0.29325125685649606,1.055711303496353,-0.0010092878846894061,9.906012060541743e-06,0.0031939773530902144,-0.3305109620749628,18,0.0140625,0.002639980293867443
6.894,6.1450000000000005,0.2983251976141285,1.053955417752949,-0.0010086417087235913,2.504877791111106e-06,0.003187312690254838,-0.33494479247961356,18,0.0140625,0.005369172148092563
6.9350000000000005,6.186000000000001,0.3008262340280344,1.0530809058265402,-0.0010085753100672404,-1.1246824792133855e-07,0.003186748894176154,-0.33698088173384566,18,0.0140625,0.002649519626859641
6.975,6.226,0.30340559336830963,1.0521725522217806,-0.0010086152098734182,-2.7454278015607243e-06,0.003186836322273703,-0.33929361869449204,18,0.0140625,0.0027346299342954927
7.007,6.258,0.30591261254451485,1.0512839808002952,-0.0010089092724172369,-4.173663580181565e-06,0.003188572090399255,-0.34154415599504395,18,0.0140625,0.0026598316339462875
7.046,6.297000000000001,0.30842198482218147,1.050388553625309,-0.0010091327365911174,-7.163257126205124e-06,0.0031908755938194738,-0.34379920961784805,17,0.01328125,0.002664345896017525
7.095,6.346,0.3128672120278837,1.0485414155152635,-0.0010080680553580905,-4.2732615710841085e-06,0.0031837239953497916,-0.3408357493123054,19,0.01484375,0.004813726634105629
7.124,6.375,0.3146678629958757,1.0479126532977705,-0.0010080268428156527,-1.9103913562490424e-06,0.0031830366140683164,-0.33771639613708515,23,0.01796875,0.001907271830305563
7.162,6.413,0.31643475963068673,1.047295293371542,-0.0010079307502943863,-2.16969096880659e-06,0.0031824864184927227,-0.33466060445886103,26,0.0203125,0.0018716455317766365
7.196,6.447,0.3180480372280804,1.046735994454877,-0.0010078752837739818,-2.1347652966447884e-06,0.00318221567079047,-0.331851538399247,29,0.02265625,0.001707477638048254
7.245,6.496,0.31963037800632604,1.046193524698358,-0.0010078880811980016,-2.6604664261512633e-06,0.00318233311401196,-0.3290695937041984,33,0.02578125,0.0016727449821287454
7.281,6.532,0.32121569211960965,1.0456614166338882,-0.0010078332900198064,-4.479713571991012e-06,0.003181914710304236,-0.3262308457543117,36,0.028125,0.0016722319904995198
7.328,6.579000000000001,0.32412020386833357,1.0446890035158272,-0.0010065357209398315,5.407908483428811e-07,0.0031743174131790806,-0.3210233529087859,39,0.03046875,0.0030629684573388115
7.355,6.606000000000001,0.32412020386833357,1.0446890035158272,-0.0010065357209398315,5.407908483428811e-07,0.0031743174131790806,-0.3210233529087859,41,0.03203125,0.0
7.385,6.636,0.3256052118207202,1.0441998666303143,-0.0010067409211566083,-6.789121149958934e-07,0.00317544992772782,-0.3183252806237934,44,0.034375,0.0015634908095095552
7.426,6.6770000000000005,0.3283432747046584,1.0433058858817326,-0.001006983574366134,-1.1898542090323175e-06,0.0031768962396609016,-0.3133170288243726,47,0.03671875,0.0028803107358815676
7.468,6.719,0.32971613413516576,1.0428630159576138,-0.0010069752001913602,-1.0134179816062e-06,0.003176781761110955,-0.3107826957444331,50,0.0390625,0.0014425244488818789
7.514,6.765000000000001,0.3310089076693922,1.0424488173746365,-0.0010070904181828863,-1.0382042187340685e-06,0.0031775355953363453,-0.30838363732720886,53,0.04140625,0.0013575064924105514
7.545,6.796,0.33225920419666954,1.042051417263555,-0.0010070063909584544,-4.474727622486767e-08,0.003176951817342767,-0.30604954648901,55,0.04296875,0.001311933022074372
7.583,6.8340000000000005,0.3335042567314685,1.041658262443273,-0.0010068606133790403,1.062046143037723e-06,0.003176088768807416,-0.3037140434601889,58,0.0453125,0.0013056517633428444
7.619,6.87,0.3347050605153053,1.041281509506454,-0.0010066501719917416,2.1066079922978444e-06,0.0031746073012814367,-0.3014510144659399,60,0.046875,0.0012585199651489667
7.6690000000000005,6.920000000000001,0.33701124724604153,1.040565059505333,-0.001006648219126459,3.7820405616425707e-06,0.0031747283381683687,-0.29707351373250834,63,0.04921875,0.0024149115596911897
7.701,6.952,0.33814103833713477,1.0402182513836105,-0.0010066245626986874,4.580790319429552e-06,0.003174509144340486,-0.2949105629415878,65,0.05078125,0.0011818222297817918
7.751,7.002000000000001,0.339216867307016,1.0398901396057767,-0.0010068572433084462,6.0689281991517315e-06,0.003177422770234206,-0.29284139747604415,68,0.053125,0.0011247512219104028
7.789,7.04,0.34131440843358135,1.0392572351598115,-0.0010072037384698286,7.435859218732256e-06,0.003180416119937451,-0.28877721487520003,71,0.05546875,0.0021909465569373327
7.828,7.079000000000001,0.34230953167293243,1.0389597845768697,-0.0010073307886539415,7.593609284871987e-06,0.003181148082855309,-0.28683673411357863,73,0.05703125,0.0010386275130137026
7.862,7.113,0.3432945417892856,1.0386679609957672,-0.0010076354039980466,6.866046031679516e-06,0.003182799492604234,-0.2849041720371692,75,0.05859375,0.0010273295147154736
7.908,7.159000000000001,0.34423542081627884,1.0383906179435047,-0.0010078418972602546,6.740862675788814e-06,0.0031840635982799455,-0.2830521023731748,78,0.0609375,0.00098090392601621
7.9399999999999995,7.191,0.3451467803210613,1.0381232225803618,-0.0010082940967110765,4.9428831742709894e-06,0.0031860179189268766,-0.28125257042523333,80,0.0625,0.0009497770407772655
7.99,7.2410000000000005,0.346853487969251,1.037627780705355,-0.0010089705807243554,1.298796370545938e-06,0.0031894472801273534,-0.2778587310543908,82,0.0640625,0.0017771644965785761
8.024,7.2749999999999995,0.3476792933768173,1.0373901680918924,-0.0010089671065171106,1.4447550055157157e-06,0.00318936300163704,-0.2762072532377245,84,0.065625,0.0008593103777113053
8.069,7.320000000000001,0.348498392214158,1.0371546557668534,-0.0010089796417649642,1.8889310450225053e-06,0.003189457907281422,-0.2745684924581795,86,0.0671875,0.0008522845537601907
8.115,7.3660000000000005,0.34926128768778275,1.0369355368009416,-0.0010090897778881336,3.046171047516797e-06,0.0031901786760595726,-0.273041267848806,88,0.06875,0.000793739645538352
8.148,7.399,0.3499920365908389,1.0367250282155513,-0.0010089788205117772,3.0048893464967513e-06,0.0031894545260848055,-0.27158138381569785,89,0.06953125,0.0007604655310010854
8.181,7.4319999999999995,0.35070485673430746,1.036532541692798,-0.0010089811115800255,1.8132158403852769e-06,0.003189392994704667,-0.2700979063142824,91,0.07109375,0.0007383519610431381
8.232,7.483,0.3520453499167782,1.03615918639278,-0.001008344604808406,7.829334257750141e-06,0.0031873372510320326,-0.26736546401899314,93,0.07265625,0.0013915157750820277
8.266,7.517,0.3527091636344292,1.0359737520852503,-0.0010086224090536215,8.503596310987796e-06,0.0031890040474599245,-0.26601482136319315,94,0.0734375,0.0006892274908552563
8.297,7.548000000000001,0.35332840042382335,1.0358045255349144,-0.0010089443117797907,1.1444195582482953e-05,0.0031926496612899547,-0.26473762880026697,96,0.075,0.0006419437877865481
8.346,7.597,0.3539503985200891,1.0356332519537206,-0.0010091725575458628,1.2893663957815167e-05,0.0031942744192820396,-0.26346089330719824,97,0.07578125,0.0006451482553438057
8.404,7.655,0.3551311792401795,1.035311278065364,-0.0010088535287025129,1.8055611122340625e-05,0.003194542276258771,-0.26102283377956886,99,0.07734375,0.001223891455040338
8.433,7.684,0.35571037635895597,1.035154816839955,-0.001008782866508965,2.062429475493103e-05,0.003195233902015101,-0.25982024616934646,101,0.07890625,0.0005999578463987702
8.475999999999999,7.726999999999999,0.35633073043181346,1.0349910245880265,-0.0010073061163510047,9.356812650570073e-06,0.0031818111676225657,-0.2585146211825265,102,0.0796875,0.0006416128719895319
8.519,7.7700000000000005,0.35698344190832454,1.0348188494966342,-0.0010068001131352151,4.399281401834707e-06,0.003175612567228122,-0.25714066206291675,104,0.08125,0.0006750381720060238
8.544,7.795000000000001,0.3576958488657342,1.0346322826073138,-0.0010062694771779054,-2.2396970214588768e-07,0.0031725895729697406,-0.25563441648831925,105,0.08203125,0.0007364311761165218
8.587,7.838,0.3585076919377943,1.034421314019099,-0.001005588698027745,-4.616421935467955e-06,0.0031681728044305893,-0.2539107262048383,108,0.084375,0.0008388068424049395
8.618,7.869000000000001,0.3593818386907749,1.0341958189778937,-0.0010064757424049983,-4.117723277153021e-06,0.003173516606929461,-0.2520474155000181,109,0.08515625,0.0009027627370215691
8.655,7.906,0.3603459454464081,1.0339485971211846,-0.0010070010175505899,-5.077460666095848e-06,0.0031772412539483527,-0.2499857597621936,112,0.0875,0.0009952991925507883
8.707,7.958000000000001,0.36256758699724845,1.0333861031707556,-0.0010068852934666042,-8.170727491154294e-06,0.0031776167151344177,-0.2452028860070041,115,0.08984375,0.002291744013778497
8.747,7.998,0.36376086727571255,1.0330867992861947,-0.001006972594035583,-8.324953134869132e-06,0.0031781992913632877,-0.24262145891985334,119,0.09296875,0.001230244137675369
8.783,8.033999999999999,0.3650223614424759,1.0327732994444694,-0.0010070004766626964,-8.437364475182178e-06,0.003178398052659756,-0.23987945836730618,122,0.0953125,0.0012998652559168553
8.824,8.075,0.3674150232723534,1.032183966934014,-0.0010069749356984882,-8.357605417197958e-06,0.0031781893517582455,-0.23465534384544495,125,0.09765625,0.0024641719582919595
8.862,8.113,0.36852844306513777,1.031904455810174,-0.0010069048643792898,-8.296708371743685e-06,0.0031777176270530788,-0.23224842850241986,128,0.1,0.0011479678145811674
8.898,8.149,0.3694693537458554,1.0316602130711907,-0.0010066040586209461,-6.987112770071705e-06,0.003176211796002242,-0.23025161945091963,130,0.1015625,0.0009720943496567225
8.941,8.192,0.3702581656528994,1.0314888350407065,-0.0010054668380537306,-5.900422469855931e-06,0.003167993015680364,-0.22842613655685406,132,0.103125,0.000807214131458945
8.967,8.218,0.3709507830739808,1.0313278203366876,-0.0010066524887950845,-5.619798832097948e-07,0.003174468138352351,-0.2268719287419306,134,0.1046875,0.0007110869334306743
8.998,8.248999999999999,0.3715546016402013,1.0311925017790529,-0.001007235955828259,3.7078983721431987e-07,0.003178888366662283,-0.2254936805243029,136,0.10625,0.000618795582525369
9.037,8.288,0.37213528119722783,1.0310622116536312,-0.001006967909824491,-1.1453026638415398e-06,0.003177103205192666,-0.22416906370946554,137,0.10703125,0.0005951170176787856
9.078,8.328999999999999,0.3727558552120083,1.0309226575772483,-0.0010071402758590822,3.0660468657052155e-06,0.0031776195789119817,-0.2227553134253121,139,0.10859375,0.0006360718890627556
9.119,8.37,0.3734132570760411,1.0307758850051056,-0.0010066637894765966,1.1021559467529694e-06,0.003175273159747588,-0.22125225268154447,140,0.109375,0.0006735869645169571
9.146,8.397,0.37415887512967316,1.030610290134282,-0.0010057921509544106,-4.867580394314469e-06,0.003170124803176349,-0.21954347084136894,142,0.1109375,0.0007637852729302613
9.182,8.433,0.3750515318359444,1.0304144297944857,-0.0010051811758822783,-9.42030532231836e-06,0.003167198679814939,-0.21748706669425175,145,0.11328125,0.0009138912779735588
9.231,8.482,0.37724264560474347,1.0299371531789119,-0.0010061622155688142,-6.6976625542265345e-06,0.0031721973817027175,-0.2124235494545655,148,0.115625,0.002242492478380782
9.268,8.519,0.37863766022585216,1.0296374723612043,-0.0010063940033317835,-6.610977638464147e-06,0.0031736561245613052,-0.20918075505112693,152,0.11875,0.001426840700852383
9.311,8.562,0.38017396125246566,1.0293130892255906,-0.0010066073138402139,-7.420340761447249e-06,0.0031753884941040085,-0.20558388749286374,157,0.12265625,0.0015701736410487447
9.338,8.588999999999999,0.3818883773007665,1.0289579941411717,-0.0010067606936497824,-8.114057981132913e-06,0.003176673686864136,-0.2015386943936561,161,0.12578125,0.0017508040740328407
9.376,8.626999999999999,0.3838309596196237,1.0285643708770487,-0.0010068110246861522,-8.226165068259915e-06,0.0031770452101394582,-0.19691545284193113,166,0.1296875,0.0019820608819094004
9.414,8.665,0.3858691756977036,1.0281612246987915,-0.0010068438086440201,-8.331378314808066e-06,0.0031772909815729,-0.1920197032158391,171,0.13359375,0.0020777034490000864
9.466,8.716999999999999,0.3903609647422164,1.0273078219246925,-0.0010068362343913853,-8.47406294579601e-06,0.003177268044261788,-0.18107031070753657,177,0.13828125,0.004572140102320199
9.493,8.744,0.3926795536708919,1.0268855950336544,-0.0010067677108719676,-8.533658289109971e-06,0.003176851147153648,-0.1753344373371621,181,0.14140625,0.002356720214130746
9.531,8.782,0.3950162776544001,1.0264688313688382,-0.0010066214855087886,-9.482747683293855e-06,0.003176249680232633,-0.16951301713395556,186,0.1453125,0.002373598729232369
9.566,8.817,0.3973986493581731,1.0260465820818587,-0.0010060541917841677,-1.5093106927900285e-05,0.003174605196206574,-0.16356465007700524,190,0.1484375,0.0024195018899130453
9.602,8.853,0.3996486720318522,1.0256531970489058,-0.0010060299539470276,-2.9910688187286734e-06,0.0031707516915016267,-0.15792197727461343,194,0.1515625,0.00228415275676159
9.641,8.892,0.4018521813614315,1.0253063188075302,-0.001006819875107777,-6.513600512089561e-08,0.003175755401473323,-0.15222056137381693,199,0.15546875,0.002230645171219043
9.672,8.923,0.4041155902531815,1.0249788621591902,-0.00100708595268547,3.112011136814342e-07,0.0031777366536057654,-0.14623084535144126,201,0.15703125,0.0022869734733474523
9.708,8.959,0.4063423725442968,1.024661112689489,-0.0010075985655150534,2.4223577265597444e-06,0.003180937745233459,-0.1403163995173072,204,0.159375,0.0022493385911240855
9.748,8.998999999999999,0.4086342174363981,1.0243454313924982,-0.0010084570062792314,6.8380120428765655e-06,0.003186896679793499,-0.1341752725263776,208,0.1625,0.002313483885986812
9.796,9.046999999999999,0.4136161084813652,1.0237075811669378,-0.0010099332606107493,1.94055368427123e-05,0.0032021348211937794,-0.12059623238556204,212,0.165625,0.005022558241988923
9.82,9.071,0.4136161084813652,1.0237075811669378,-0.0010099332606107493,1.94055368427123e-05,0.0032021348211937794,-0.12059623238556204,215,0.16796875,0.0
9.86,9.110999999999999,0.4192259125585283,1.0230693550215293,-0.00100738010711756,3.5236400280198366e-06,0.003179561690508402,-0.10492266454627956,220,0.171875,0.005645992773360487
9.899000000000001,9.15,0.4222542468497645,1.0227617568225769,-0.0010073737814559822,3.6201465652137074e-06,0.0031795177313104217,-0.0962833441976905,225,0.17578125,0.0030439161012543762
9.94,9.190999999999999,0.42545860319220646,1.0224651411360424,-0.0010074026158743109,3.58411775026461e-06,0.0031797499248888542,-0.08700134918293376,230,0.1796875,0.0032180553809477075
9.973,9.224,0.42893830374232916,1.0221772928280755,-0.001007477649079068,3.3657844147366506e-06,0.003180321960763095,-0.07675377744554292,235,0.18359375,0.003491585967282437
10.006,9.257,0.43247698394879136,1.0219218220909798,-0.001007630977311335,2.6003784630728313e-06,0.0031812263835742757,-0.06614829833386937,241,0.18828125,0.0035478899223509637
10.048,9.299,0.43615588208955974,1.021696704305663,-0.0010078449740821421,1.5120725825365998e-06,0.003182481857277643,-0.054920597632718886,247,0.19296875,0.0036857793677070507
10.089,9.34,0.44006693001162267,1.0215033606533979,-0.0010081227472175068,1.501708004845402e-07,0.0031841102447745452,-0.042752592054848125,253,0.19765625,0.003915824002243204
10.13,9.381,0.4478830122498871,1.0212616543349837,-0.0010083816393221048,-1.8341468925368997e-06,0.0031855681853883867,-0.01769450712656811,261,0.20390625,0.007819818635983428
10.16,9.411,0.4519472129562935,1.0212086261547995,-0.001008320574448801,-1.8044260158416721e-06,0.0031851901474565653,-0.004283476849731426,267,0.20859375,0.004064546637676568
10.199,9.45,0.45586342372083666,1.0211841290031622,-0.0010082847515758414,-2.09986416738427e-06,0.003184931743513216,0.008796490760608908,274,0.2140625,0.0039162873825553494
10.238,9.488999999999999,0.4597063781148743,1.021199098171334,-0.0010084102229880876,-1.9052325083720645e-06,0.0031856434847191686,0.02184874636366115,282,0.2203125,0.003842983548058591
10.271,9.522,0.46354184027161494,1.0212644590035542,-0.0010085743674591342,-1.3364835436037047e-06,0.0031868683495518213,0.035149180521672936,288,0.225,0.0038360190294337735
10.321,9.572,0.4671189057439636,1.0213745944477959,-0.0010074289291627236,2.7460434220055733e-06,0.0031800006424759757,0.047821188301509235,296,0.23125,0.0035787605689047122
10.349,9.6,0.4705645271790255,1.0215354874068399,-0.0010073699047764319,2.2346816393223566e-06,0.0031796228539222844,0.06032382868302103,302,0.2359375,0.00344937583020874
